id,position
13801,Engineering Manager
13802,Tech Lead
13803,TPM Intern
13804,Engineering Leader
13805,Staff Software Engineer and Tech Lead Manager
13806,SW engineer
13807,Senior Software Development Manager
13808,Software Engineering Manager
13809,Principal Software Development Engineer
13810,Senior Software Development Engineer
13811,Master of Science (Computer Science)
13812,Student Web Developer
13813,Student Web Developer (part-time)
13814,Information Technology Summer Analyst (Intern)
13815,Senior Software Engineer
13816,Member-Technical
13817,Core Faculty Member
13818,Postdoc
13819,PhD student
13820,Research and software engineer
13821,Assistant Professor
13822,Mad Scientist at Amazon AI
13823,"Jazz Musician - Saxophonist, Bassist and Composer"
13824,PHD
13825,Contributing Editor
13826,Machine Learning Scientist
13827,Co-founder
13828,Software Developer
13829,Coach / Advisor
13830,Principal Group Manager
13831,Senior Engineering Lead
13832,Test Lead
13833,Software Programmer - Intern
13834,Professional Development Committee Leader
13835,Professional Development Committee Member
13836,Engineering Student
13837,Peer Mentoring Junior Lead
13838,"Mentor and Teaching Assistant, Upper Class Leadership Team"
13839,"Design Team Advisor , Microsoft Imagine Cup"
13840,Volunteer Notetaker
13841,Hackathon Participant
13842,Team Leader
13843,"Volunteer Leader, FemmesHack Hackathon"
13844,Lead Digital Designer & Quality Assurance Engineer
13845,Desktop Support Engineer
13846,Information Technology Help Desk Engineer
13847,Service Desk Analyst
13848,Information Technology Specialist Level 3
13849,IT Manager \ Senior Systems Analyst - North America
13850,Senior Desktop Support Engineer / Jr Systems Engineer
13851,Jr. Systems Administrator
13852,Military Service
13853,"Co-Founder, CEO"
13854,Co-Founder
13855,Board Member
13856,Adjunct Professor Of Computer Science
13857,Partner
13858,"VP, Engineering"
13859,Senior Team Lead
13860,Engineering Manager and Application Architect
13861,Consultant
13862,Engineering Intern
13863,Computer Engineer
13864,Software Engineer
13865,"Director, Sitecore/Azure Solution Lead & Architect, Financial Services"
13866,"Owner, Full Stack Developer/Solutions Architect"
13867,"Manager/Architect, Sitecore SME, MCT, Digital Marketing & Solution Development "
13868,Sitecore Architect
13869,"Licensed Real Estate Salesperson, Certified Buyer Representative ®"
13870,Sitecore Lead/Full Stack Lead Engineer - Business Development Systems
13871,Solutions Consultant
13872,"Licensed Real Estate Salesperson, Certified Buyer Representative ®"
13873,Sr. Software Developer and Project Lead
13874,Sr. Web & Application Developer
13875,Lead Perl/CGI Programmer
13876,Network Administrator /Database Developer /Architectural Designer
13877,DevOps Engineer
13878,DevOps Engineer Intern
13879,Cloud and DevOps Software Engineer
13880,Co-Founder & CEO
13881,Head of Seattle Chapter 
13882,Executive Board Member
13883,Executive Director & Co-Founder
13884,Technical Analyst Intern
13885,Machine Learning Intern
13886,Machine Learning Research Intern
13887,Cancer Research Internship
13888,Intern for Vice President of Customer Care
13889,Council Member
13890,Global Director of Azure Sales
13891,Board Member
13892,CEO and Founder
13893,Sr. Azure Data & AI Enterprise Sales Leader - Financial Services 
13894,Sr. Business Development Manager - Partnerships
13895,Technology Sales - Partnerships 
13896,Software Engineer
13897,Sales and Marketing Associate
13898,Machine Learning Engineer
13899,Senior Data Scientist
13900,Data Scientist
13901,Cognitive Engineer
13902,Cognitive Engineer - Intern
13903,Data Analyst
13904,Software Engineering Intern
13905,Intern Analyst
13906,Part Time Content Contributor
13907,Intern Analyst
13908,Intern Programmer Analyst
13909,"Director, Azure Data & AI - Specialist Team Unit, US Healthcare Providers"
13910,"Senior Specialist, Azure Data & AI | US Health & Life Sciences"
13911,"Adjunct Professor, Analytics"
13912,"Adjunct Professor, Analytics"
13913,"Director, Data & Analytics"
13914,Principal
13915,Architect / Practice Manager 
13916,Senior Business Intelligence Architect
13917,Senior Software Developer
13918,E-Commerce Developer
13919,Software Development Manager
13920,Development Engineer
13921,CTO
13922,Member
13923,CTO
13924,CTO
13925,Principal Engineer / Architect - eCommerce Platform
13926,Vice President / Architect - Technology Infrastructure
13927,Principal Development Manager / Lync Server / Office 365 Lync Service
13928,Principal Development Lead / Lync Server / Office Communications Server
13929,Software Development Engineer / .NET MyServices (aka Hailstorm)
13930,Lead Software Developer in Test / Windows Media Division
13931,Software Development Engineer
13932,Venture Capital Fellow
13933,Course Assistant
13934,Graduate Research Assistant
13935,Founder
13936,Software Engineer
13937,Founder
13938,Android Development Intern
13939,Senior Data Engineer
13940,Sr Data Engineer 
13941,Sr Data Engineer consultant
13942,Data enginner
13943,MSBI consultant
13944,MSBI & SQL SERVER Consultant
13945,Msbi and sql server consultant
13946,Senior MSBI developer
13947,Team Lead
13948,Associate Software Engineer
13949,Software Engineer
13950,Principal Program Manager (Xbox Cloud Gaming)
13951,Product mentor
13952,Product Owner
13953,Associate
13954,Investment Banking Summer Associate
13955,Product Manager / Senior Software Developer
13956,WebSite Developer
13957,Research Assistant
13958,Machine Learning Engineer
13959,Research Assistant
13960,Product Manager
13961,Senior Technical Solutions Architect
13962,Lead Developer
13963,"Development Team Lead, Senior Software Developer"
13964,Client Director and Manager
13965,Principal Technical Consultant
13966,Senior Technical Consultant
13967,Technical Architect
13968,Consultant
13969,Analyst Programmer
13970,Final-Year University Project Researcher
13971,Azure Technical Trainer
13972,Microsoft Architect
13973,Transition Engineer
13974,IT Manager
13975,IT Manager
13976,Sales & Operations
13977,Researcher
13978,Software Engineer
13979,"Vice President, Identity & Access Management"
13980,Advisory Board Member - Cybersecurity Program 
13981,Senior Identity Cloud Solution Architect
13982,VP - Identity & Access Management
13983,VP
13984,Software Consultant
13985,Software Engineer
13986,Member Technical Staff
13987,Software Engineer
13988,Vice President Of Engineering
13989,Advisor
13990,Director of Engineering
13991,"Senior Engineering Manager, Bing Ads"
13992,Sr. Software Engineer
13993,Assistant Professor of Management 
13994,Postdoc
13995,Lecturer
13996,Director of Data Engineering
13997,"VP, Engineering"
13998,"VP, Software Engineering"
13999,Director Of Web Development
14000,Lead Engineer
14001,Developer
14002,Founder & Engineer
14003,Web Developer
14004,"Senior Developer, Contract (FIlter)"
14005,Software Developer
14006,"Software Developer, Freelance "
14007,Senior Digital Media Developer
14008,Senior Developer
14009,"Web Developer, Contract (Conchis Media Group)"
14010,"Web Developer, Contract (Volt)"
14011,Head of Consumer Product
14012,Director of Product - Invest
14013,Lead Product Manager - Bank and Stock-Back
14014,Head of Product
14015,Senior Product Manager
14016,Product Manager
14017,Solution Engineer
14018,Software Engineer
14019,Business Applications Group Intern
14020,Charities Bureau Intern
14021,Sr. Technical Program Manager - Azure OSS Databases
14022,Cloud Solution Architect -Azure Data Platform
14023,"Technical Solution Professional, Data and AI"
14024,"Senior Program Manager, Azure Data - Migration Service"
14025,Senior Premier Field Engineer- Azure Development and Data
14026,Principal Solution Architect
14027,Senior Application Development Manager
14028,Senior Premier Field Engineer
14029,Software Development Lead
14030,Software Architect
14031,Senior Software Developer
14032,Lead Software Developer\Architect
14033,"Senior Director, AI Framework"
14034,Group Engineering Manager / Architect
14035,Technical Lead
14036,Principal SDE
14037,Senior SDE
14038,Senior SDE
14039,Senior Software Engineer
14040,Vice President of Machine Learning
14041,Vice President of Artificial Intelligence
14042,PhD Student
14043,Resarch Intern
14044,Software Engineer
14045,Global Black Belt - Data and AI Strategist
14046,"Director of Big Data and AI Solutions, APAC and India"
14047,Cloud Solution Architect - Advanced Analytics and AI
14048,Senior Architect (Data and Analytics) - Transparent Supply Chain
14049,Regional Product Specialist/Industry Solution Data Modeler
14050,Data Modeling Consultant
14051,Data Modeling Consultant
14052,Senior Software Engineer
14053,Software Engineer
14054,Director - Observability Engineering
14055,Engineering Manager - Fault Detection Engineering
14056,SDE 2
14057,Senior Technical Recruiter
14058,Co-Founder
14059,"Director, Software Engineering"
14060,Director of Product Management
14061,Senior Product Manager
14062,Senior Product Manager
14063,Co-Founder & VP Product and Engineering
14064,Principal Infrastructure / Platform Architect
14065,Senior Web Developer
14066,Manager Engineering and Operations
14067,Senior Web Engineer
14068,Web Developer
14069,Web Developer (founding member)
14070,Web Developer
14071,Developer
14072,"Director, R&D IT Architecture Services"
14073,Solution Architect
14074,Senior Solution Architect
14075,CEO
14076,Chief Technology Officer - Netpyxis Consulting
14077,Business Owner
14078,Enterprise Solution / Data / Application Architect - Netpyxis Consulting 
14079,Enterprise Solution / Data / Application Architect - Netpyxis Consulting
14080,Chief Technology Officer - Netpyxis Consulting
14081,Enterprise Solution / Data / Application Architect - Netpyxis Consulting
14082,Enterprise Solution / Data / Application Architect - Netpyxis Consulting
14083,Enterprise Solution / Data / Application Architect - Netpyxis Consulting
14084,Chief Technology Officer - Netpyxis Consulting
14085,"Application Architect, Programmer - Netpyxis Consulting"
14086,Data and Reporting Architect and Analyst - Netpyxis Consulting
14087,Enterprise Solution / Data / Application Architect - Netpyxis Consulting
14088,"Application Architect, Programmer - Netpyxis Consulting"
14089,Chief Technology Officer
14090,Senior Manager – Microsoft / Lotus Division
14091,Enterprise Solution / Data / Application Architect - Chateaux
14092,Enterprise Application Architect - Chateaux
14093,Product Manager II - Business
14094,Product Manager I - Growth and Commercials
14095,Associate Product Manager - Growth
14096,Product and Growth Intern
14097, 2019 APAC Women Techmakers Scholar
14098,Google Developer Student Clubs Lead
14099,Curator - TedxHabibUniversity
14100,Database Teaching Assistant
14101,Software Analyst Trainee
14102,Junior Member
14103,Intern
14104,Founding President
14105,Director - Governance & Automation
14106,Digital Transformation Strategist 
14107,Advisor - Strategy and Operations 
14108,Senior Business Analyst
14109,Director of Strategy- Advisory Partners
14110,Cloud Solutions Strategist
14111,Global Account Technology Strategist
14112,Senior Technology Consultant
14113,Technical Project Manager
14114,Infrastructure Manager
14115,Technical Account Manager
14116,Hardware Standards Engineer
14117,Infrastructure Architect
14118,V.P. - Technology Infrastructure
14119,Senior Engineer
14120,Consulting Engineer
14121,Managing Director: Global Technology + Digital Transformation Lead
14122,"Co-Founder, Intrapreneur, + Director: Growth and Innovation Board, Digital Transformation Office"
14123,Global Client Director: Healthcare + Life Sciences
14124,Client Executive: Insurance
14125,Client Executive: Financial Services
14126,New Product Introduction Engineer
